Annual Report Year,Total Wealth,CompanyID*,ED/SD,ISIN,Equity Linked,DirectorID*,Ticker,Director Role,Company Name,Total Compensation,Direct Compensation,Director Name,Sector,Index,Country,inputfilestem,region,mgmt_type,workbook_name,fragment_number,sheet_name
Mar 2017,28.0,9811997164,SD,JE00BF5FX167,,15379548720,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),62.0,62.0,James (Doug) Douglas Bannister,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2017,Europe,Director,Compensation,2017,
Mar 2017,53.0,9811997164,SD,JE00BF5FX167,,15379588720,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),62.0,62.0,Wendy Jane Dorman,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2017,Europe,Director,Compensation,2017,
Mar 2017,56.0,9811997164,SD,JE00BF5FX167,,3434710052,3IN,Chairman (Independent NED),3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),165.0,165.0,Richard George Laing,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2017,Europe,Director,Compensation,2017,
Mar 2018,122.0,9811997164,SD,JE00BF5FX167,,13237186434,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),10.0,10.0,Robert (Bob) Archie Jennings,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2018,Europe,Director,Compensation,2018,
Mar 2018,52.0,9811997164,SD,JE00BF5FX167,,13584596849,3IN,Senior Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),69.0,69.0,Paul A Masterton,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2018,Europe,Director,Compensation,2018,
Mar 2018,,9811997164,SD,JE00BF5FX167,,13665216944,3IN,NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),55.0,55.0,Ian Matthew Lobley,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2018,Europe,Director,Compensation,2018,
Mar 2018,24.0,9811997164,SD,JE00BF5FX167,,15379548720,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),61.0,61.0,James (Doug) Douglas Bannister,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2018,Europe,Director,Compensation,2018,
Mar 2018,46.0,9811997164,SD,JE00BF5FX167,,15379588720,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),63.0,63.0,Wendy Jane Dorman,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2018,Europe,Director,Compensation,2018,
Mar 2019,192.0,9811997164,SD,JE00BF5FX167,,13237186434,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),63.0,63.0,Robert (Bob) Archie Jennings,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2019,Europe,Director,Compensation,2019,
Mar 2019,68.0,9811997164,SD,JE00BF5FX167,,13584596849,3IN,Senior Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),71.0,71.0,Paul A Masterton,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2019,Europe,Director,Compensation,2019,
Mar 2019,,9811997164,SD,JE00BF5FX167,,13665216944,3IN,NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),59.0,59.0,Ian Matthew Lobley,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2019,Europe,Director,Compensation,2019,
Mar 2019,32.0,9811997164,SD,JE00BF5FX167,,15379548720,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),63.0,63.0,James (Doug) Douglas Bannister,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2019,Europe,Director,Compensation,2019,
Mar 2019,61.0,9811997164,SD,JE00BF5FX167,,15379588720,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),71.0,71.0,Wendy Jane Dorman,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2019,Europe,Director,Compensation,2019,
Mar 2020,153.0,9811997164,SD,JE00BF5FX167,,13237186434,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),52.0,52.0,Robert (Bob) Archie Jennings,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2020,Europe,Director,Compensation,2020,
Mar 2020,4.0,9811997164,SD,JE00BF5FX167,,13534906790,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),11.0,11.0,Samantha (Sam) Jane Hoe-Richardson,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2020,Europe,Director,Compensation,2020,
Mar 2020,81.0,9811997164,SD,JE00BF5FX167,,13584596849,3IN,Senior Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),60.0,60.0,Paul A Masterton,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2020,Europe,Director,Compensation,2020,
Mar 2020,,9811997164,SD,JE00BF5FX167,,13665216944,3IN,NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),52.0,52.0,Ian Matthew Lobley,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2020,Europe,Director,Compensation,2020,
Mar 2020,56.0,9811997164,SD,JE00BF5FX167,,15379548720,3IN,Independent NED,3I INFRASTRUCTURE PLC (3i Infrastructure Ltd prior to 07/2008),52.0,52.0,James (Doug) Douglas Bannister,Investment Companies,FTSE 250,Jersey,Europe - Compensation - 2020,Europe,Director,Compensation,2020,
Dec 1999,47519.0,279913389,ED,US88579Y1010,8271.0,430267759,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),10266.0,1995.0,Livio Diego DeSimone,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 1999,NA,Director,Compensation,1999,
Dec 1999,10833.0,279913389,ED,US88579Y1010,2618.0,430307759,MMM,Executive VP - Ops,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3564.0,946.0,Ronald (Ron) O Baukol,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 1999,NA,Director,Compensation,1999,
Dec 1999,7088.0,279913389,ED,US88579Y1010,2140.0,430477780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),2910.0,769.0,Raymond (Ray) C Richelsen,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 1999,NA,Director,Compensation,1999,
Dec 1999,1547.0,279913389,SD,US88579Y1010,55.0,188526979,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,Edward A Brennan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 1999,NA,Director,Compensation,1999,
Dec 1999,603.0,279913389,SD,US88579Y1010,55.0,327488797,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,The Hon. Doctor Louis Wade Sullivan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 1999,NA,Director,Compensation,1999,
Dec 2000,72546.0,279913389,ED,US88579Y1010,13021.0,430267759,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),15354.0,2333.0,Livio Diego DeSimone,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2000,NA,Director,Compensation,2000,
Dec 2000,16842.0,279913389,ED,US88579Y1010,2415.0,430307759,MMM,Executive VP - Ops,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3475.0,1060.0,Ronald (Ron) O Baukol,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2000,NA,Director,Compensation,2000,
Dec 2000,2122.0,279913389,SD,US88579Y1010,55.0,188526979,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,Edward A Brennan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2000,NA,Director,Compensation,2000,
Dec 2000,881.0,279913389,SD,US88579Y1010,55.0,327488797,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,The Hon. Doctor Louis Wade Sullivan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2000,NA,Director,Compensation,2000,
Dec 2000,1357.0,279913389,SD,US88579Y1010,55.0,422727014,MMM,Director - SD,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,Frank Anderson Shrontz,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2000,NA,Director,Compensation,2000,
Dec 2001,60344.0,279913389,ED,US88579Y1010,26177.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),29877.0,3700.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2001,NA,Director,Compensation,2001,
Dec 2001,15040.0,279913389,ED,US88579Y1010,3391.0,430307759,MMM,Executive VP - Ops,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4510.0,1119.0,Ronald (Ron) O Baukol,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2001,NA,Director,Compensation,2001,
Dec 2001,1977.0,279913389,SD,US88579Y1010,55.0,188526979,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,Edward A Brennan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2001,NA,Director,Compensation,2001,
Dec 2001,836.0,279913389,SD,US88579Y1010,55.0,327488797,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,The Hon. Doctor Louis Wade Sullivan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2001,NA,Director,Compensation,2001,
Dec 2001,1489.0,279913389,SD,US88579Y1010,55.0,422727014,MMM,Director - SD,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),80.0,25.0,Frank Anderson Shrontz,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2001,NA,Director,Compensation,2001,
Dec 2002,86009.0,279913389,ED,US88579Y1010,14416.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),19127.0,4711.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2002,NA,Director,Compensation,2002,
Dec 2002,1851.0,279913389,SD,US88579Y1010,65.0,188526979,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),95.0,30.0,Edward A Brennan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2002,NA,Director,Compensation,2002,
Dec 2002,921.0,279913389,SD,US88579Y1010,65.0,327488797,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),95.0,30.0,The Hon. Doctor Louis Wade Sullivan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2002,NA,Director,Compensation,2002,
Dec 2002,57.0,279913389,SD,US88579Y1010,22.0,424947243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),32.0,10.0,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2002,NA,Director,Compensation,2002,
Dec 2002,214.0,279913389,SD,US88579Y1010,65.0,425577311,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),95.0,30.0,Kevin W Sharer,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2002,NA,Director,Compensation,2002,
Dec 2003,221434.0,279913389,ED,US88579Y1010,37721.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),42484.0,4762.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2003,NA,Director,Compensation,2003,
Dec 2003,21.0,279913389,SD,US88579Y1010,95.0,188526979,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),150.0,55.0,Edward A Brennan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2003,NA,Director,Compensation,2003,
Dec 2003,140.0,279913389,SD,US88579Y1010,95.0,327488797,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),150.0,55.0,The Hon. Doctor Louis Wade Sullivan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2003,NA,Director,Compensation,2003,
Dec 2003,,279913389,SD,US88579Y1010,71.0,424897243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),113.0,42.0,Michael (Mike) L Eskew,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2003,NA,Director,Compensation,2003,
Dec 2003,331.0,279913389,SD,US88579Y1010,95.0,424947243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),150.0,55.0,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2003,NA,Director,Compensation,2003,
Dec 2004,144866.0,279913389,ED,US88579Y1010,18202.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),23348.0,5146.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2004,NA,Director,Compensation,2004,
Dec 2004,2981.0,279913389,SD,US88579Y1010,95.0,188526979,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),150.0,55.0,Edward A Brennan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2004,NA,Director,Compensation,2004,
Dec 2004,1587.0,279913389,SD,US88579Y1010,95.0,327488797,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),150.0,55.0,The Hon. Doctor Louis Wade Sullivan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2004,NA,Director,Compensation,2004,
Dec 2004,351.0,279913389,SD,US88579Y1010,95.0,424897243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),150.0,55.0,Michael (Mike) L Eskew,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2004,NA,Director,Compensation,2004,
Dec 2004,603.0,279913389,SD,US88579Y1010,95.0,424947243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),150.0,55.0,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2004,NA,Director,Compensation,2004,
Dec 2005,,279913389,ED,US88579Y1010,,424947243,MMM,Director - ED,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),,,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2005,NA,Director,Compensation,2005,
Dec 2005,32222.0,279913389,ED,US88579Y1010,26719.0,436348307,MMM,Chairman/President/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),27046.0,327.0,Sir George William Buckley,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2005,NA,Director,Compensation,2005,
Dec 2005,3016.0,279913389,SD,US88579Y1010,95.0,188526979,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),160.0,65.0,Edward A Brennan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2005,NA,Director,Compensation,2005,
Dec 2005,1645.0,279913389,SD,US88579Y1010,95.0,327488797,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),160.0,65.0,The Hon. Doctor Louis Wade Sullivan,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2005,NA,Director,Compensation,2005,
Dec 2005,494.0,279913389,SD,US88579Y1010,95.0,424897243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),160.0,65.0,Michael (Mike) L Eskew,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2005,NA,Director,Compensation,2005,
Dec 2006,46679.0,279913389,ED,US88579Y1010,10506.0,436348307,MMM,Chairman/President/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),16223.0,5718.0,Sir George William Buckley,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2006,NA,Director,Compensation,2006,
Dec 2006,699.0,279913389,SD,US88579Y1010,180.0,424897243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),180.0,0.0,Michael (Mike) L Eskew,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2006,NA,Director,Compensation,2006,
Dec 2006,922.0,279913389,SD,US88579Y1010,170.0,424947243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),170.0,0.0,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2006,NA,Director,Compensation,2006,
Dec 2006,893.0,279913389,SD,US88579Y1010,170.0,425577311,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),170.0,0.0,Kevin W Sharer,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2006,NA,Director,Compensation,2006,
Dec 2006,871.0,279913389,SD,US88579Y1010,180.0,429097641,MMM,Lead Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),180.0,0.0,Doctor Vance D Coffman,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2006,NA,Director,Compensation,2006,
Dec 2007,61109.0,279913389,ED,US88579Y1010,11595.0,436348307,MMM,Chairman/President/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),13265.0,1670.0,Sir George William Buckley,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2007,NA,Director,Compensation,2007,
Dec 2007,970.0,279913389,SD,US88579Y1010,198.0,424897243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),291.0,92.0,Michael (Mike) L Eskew,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2007,NA,Director,Compensation,2007,
Dec 2007,1218.0,279913389,SD,US88579Y1010,186.0,424947243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),263.0,77.0,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2007,NA,Director,Compensation,2007,
Dec 2007,1185.0,279913389,SD,US88579Y1010,196.0,429097641,MMM,Lead Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),288.0,92.0,Doctor Vance D Coffman,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2007,NA,Director,Compensation,2007,
Dec 2007,1117.0,279913389,SD,US88579Y1010,105.0,431277854,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),183.0,77.0,Linda Grace Alvarado,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2007,NA,Director,Compensation,2007,
Dec 2008,43840.0,279913389,ED,US88579Y1010,17680.0,436348307,MMM,Chairman/President/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),19400.0,1720.0,Sir George William Buckley,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2008,NA,Director,Compensation,2008,
Dec 2008,,279913389,SD,US88579Y1010,120.0,424897243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),220.0,100.0,Michael (Mike) L Eskew,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2008,NA,Director,Compensation,2008,
Dec 2008,260.0,279913389,SD,US88579Y1010,120.0,424947243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),215.0,95.0,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2008,NA,Director,Compensation,2008,
Dec 2008,302.0,279913389,SD,US88579Y1010,120.0,429097641,MMM,Lead Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),220.0,100.0,Doctor Vance D Coffman,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - Compensation - 2008,NA,Director,Compensation,2008,
